time,topic,related,emotion,content,comment
1241.50000,4,2,-1.0,5,guile theme fail
1242.00000,10,1,1.0,2,LUL
1242.20000,10,1,1.0,2,LUL
1242.40000,10,1,0.0,2,SMOrc //
1242.60000,10,1,0.0,2,SMOrc
1242.80000,5,2,0.0,5,gj
1243.00000,10,1,0.0,2,SMOrc
1243.25000,3,2,0.0,5,GOOD
1243.50000,1,1,0.0,5,SMOrc GOOD RAG
1243.75000,10,1,0.0,2,SMOrc
1245.00000,10,1,0.0,2,SMOrc
1245.33333,,2,0.0,5,The top-deck-deck
1245.66667,10,1,0.0,2,SMOrc 👌
1246.00000,1,1,-1.0,5,SO HARD SMOrc
1246.50000,10,1,0.0,2,SMOrc )/
1247.00000,8,1,0.0,5,goodplay SMOrc
1247.33333,10,1,0.0,2,SMOrc MY BOY SMOrc
1247.66667,2,2,-2.0,5,rip 3 pac BibleThump
1248.00000,10,1,0.0,2,SMOrc
1248.50000,2,1,0.0,5,Thats the Place SMOrc
1249.00000,8,2,1.0,5,LOL this pro player
1250.00000,1,2,-1.0,5,rip rag
1250.33333,8,1,1.0,5,SMOrc RESPECT
1250.66667,6,2,0.0,5,REAG IS SMURT SMORC
1251.00000,10,1,0.0,2,SMOrc
1252.00000,,2,0.0,5,RESPEKT
1253.00000,10,1,1.0,2,LUL
1253.50000,1,1,0.0,5,SMOrc finally good choice
1255.00000,,2,0.0,5,MEME'd
1255.33333,10,1,1.0,2,LUL
1255.66667,10,1,1.0,2,LUL
1257.00000,10,1,1.0,2,LUL
1257.50000,10,1,0.0,2,SMOrc )/
1259.00000,10,1,1.0,2,LUL
1260.00000,7,2,-1.0,5,and lost
1260.50000,,2,0.0,5,LUKL
1261.00000,10,1,0.0,2,SMOrc
1262.00000,6,2,0.0,5,GOOD DRAW
1262.50000,10,1,0.0,1,SMOrc
1263.00000,10,1,1.0,2,LUL
1264.00000,10,1,1.0,2,LUL
1264.33333,2,2,-1.0,5,rip
1264.66667,10,2,0.0,2,hikoXD
1266.00000,5,2,-1.0,5,OPK DansGame
1267.00000,10,1,1.0,2,LUL
1267.25000,2,2,0.0,5,this is why you need double moonglade portal
1267.50000,10,2,-1.0,2,FailFish
1267.75000,6,1,2.0,5,top kek PogChamp
1268.00000,10,1,-1.0,2,WutFace
1270.00000,6,1,1.0,5,WIN JOUST PogChamp
1274.00000,,2,0.0,5,Sa
1277.00000,6,2,0.0,5,300% WIN RATE DECK
1280.00000,9,1,-2.0,5,So loud WutFace
1283.00000,,2,0.0,5,RNGnaros
1284.00000,6,1,1.0,5,JOUST IN 2016 LUL
1286.00000,10,1,1.0,2,EleGiggle
1292.00000,10,1,1.0,2,LUL
1292.33333,8,1,0.0,5,Missed 8 dmg SMOrc
1292.66667,8,1,-1.0,5,this is why you should just run 3 rags instead of innervates FailFish
1293.00000,3,2,0.0,5,swipe value Kreygasm
1293.50000,,2,0.0,5,DENWA
1296.00000,10,1,1.0,2,LUL
1297.00000,9,1,0.0,5,Even shamans run curator ? I have him in my hunter deck
1303.00000,5,1,-1.0,1,Why is R9K on? I thought Hitler was dead???
1306.00000,9,2,0.0,5,this is why you need malchezars imp in this deck
1307.00000,10,2,1.0,2,SeemsGood
1310.00000,8,2,-1.0,5,"Baionoido, missed 6* damage u pleb"
1310.50000,8,1,0.0,5,@HSdogdog Do you run yogg? seems pretty good even if we have 3 spells casted
1311.00000,8,2,0.0,5,just cut inme
1312.00000,,1,0.0,5,why no novice engineers?
1314.00000,2,1,1.0,5,double moonglade portal does do something it gives you 16 health and 2 6 drops Kappa
1317.00000,5,1,0.0,5,"@Blixy213, LEGENDS NEVER DIE Kappa"
1318.00000,5,2,0.0,5,Add curator
1320.00000,6,2,0.0,5,if you took of your shirt you would win more doggy doggy pooey shoey tooey heheht ethehttehe
1322.00000,2,2,0.0,5,@Tautologist 9 drops
1324.00000,8,1,0.0,5,just cut Innervate @hsdogdog
1325.00000,8,1,0.0,5,Missed 12 dmg now SMOrc
1328.00000,10,2,1.0,2,Kreygasm
1329.00000,10,1,1.0,2,LUL
1329.50000,7,1,1.0,5,R9K? More like R9Gay
1330.00000,10,1,1.0,2,LUL
1331.00000,,2,0.0,5,Narish
1331.33333,10,1,1.0,2,LUL
1331.66667,10,1,1.0,2,LUL
1332.00000,10,1,1.0,2,LUL
1333.00000,10,1,1.0,1,LUL
1334.00000,10,1,1.0,2,LUL
1336.00000,10,1,1.0,2,LUL
1336.25000,10,1,0.0,2,SMOrc
1336.50000,1,2,0.0,5,DatSheffy 7
1336.75000,10,1,1.0,2,LUL
1339.00000,8,1,1.0,5,Kappa 7
1339.50000,10,2,1.0,2,krippLUL
1340.00000,6,1,-1.0,5,what about death rattle card draw to play on board before Astral?
1341.00000,10,1,1.0,2,lul
1342.00000,3,1,2.0,1,"@HSdogdog, i have 25 more wins until golden druid and i keep getting stomped, any motivating words?"
1343.00000,6,2,-1.0,5,Idiot
1343.25000,6,1,1.0,5,"@HSdogdog, is this alt-right friendly stream?"
1343.50000,5,2,0.0,5,I HAVE TO BE ORIGINAL WITH MY MEMES FeelsBadMan
1343.75000,6,2,0.0,5,Nazi stream FeelsGoodMan
1345.00000,1,2,0.0,5,HEIL MODS DatSheffy /
1346.00000,10,1,0.0,2,TriHard
1347.00000,6,2,-1.0,5,Just Idiot
1348.00000,3,2,-1.0,5,wild growth
1349.00000,6,1,-1.0,5,Kripp WutFace
1350.00000,5,2,0.0,5,reck7
1351.00000,,2,-1.0,5,Moron
1355.00000,5,2,1.0,5,If you have 80 gold guest whisper me (eu)
1357.00000,3,2,0.0,5,mmmm
1359.00000,7,1,1.0,5,fing totems LUL
1360.00000,4,2,-1.0,5,guile theme needed
1361.00000,8,1,0.0,5,"@HSdogdog, Just cut astral!"
1362.00000,6,1,-1.0,5,@slaaneshlive Politics in twitch chat WutFace
1363.00000,4,1,12.0,5,EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1365.00000,1,2,0.0,5,HEIL MODS DatSheffy /
1367.00000,10,2,0.0,2,krippFist krippO
1367.50000,3,2,0.0,5,Hitler did nothing wrong :)
1369.00000,7,1,4.0,5,7366 I put numbers infront of my spam EleGiggle My message is clear EleGiggle Your R9K has no power here EleGiggle
1376.00000,4,1,12.0,5,shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1377.00000,9,2,0.0,5,6-4 still better than *** hunter
1379.00000,5,2,0.0,5,@whisper_me_fun_fact fgt
1381.00000,10,1,-1.0,2,KrippFist WutFace
1383.00000,4,1,12.0,5,shoefight: EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1383.50000,4,1,12.0,5,voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1384.00000,,2,0.0,5,tushe
1384.50000,10,2,1.0,2,MingLee
1386.00000,7,1,4.0,5,1414 I put numbers infront of my spam EleGiggle My message is clear EleGiggle Your R9K has no power here EleGiggle
1387.00000,5,2,-3.0,5,OCEANMAN or RIOT ! SwiftRage SwiftRage SwiftRage
1387.50000,9,2,-1.0,5,Bad deck
1388.00000,10,2,0.0,2,KRIPPO
1388.33333,6,1,1.0,5,remember when ppl thought beast druid was OP LUL
1388.66667,10,1,-1.0,2,WutFace
1389.00000,7,1,-1.0,5,r9k DansGame
1390.00000,4,1,12.0,5,JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1390.50000,10,1,-1.0,2,WutFace
1394.00000,10,2,-1.0,2,BabyRage
1395.00000,4,1,12.0,5,EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1395.33333,,2,0.0,5,M&Mjc
1395.66667,6,1,1.0,5,OTK druid = Shaman LUL
1398.00000,,2,0.0,5,dejdkejd
1398.50000,7,1,4.0,5,21 I put numbers infront of my spam EleGiggle My message is clear EleGiggle Your R9K has no power here EleGiggle
1399.00000,10,1,0.0,2,SMOrc //
1399.25000,4,1,24.0,5,tar611: shoefight: EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle4:01 JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1399.50000,4,1,12.0,5,Marooder: JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1399.75000,4,1,12.0,5,4:01 Marooder: JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1400.00000,4,1,12.0,5,EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1401.00000,5,2,1.0,5,OTJK lol
1402.00000,1,1,0.0,5,can you show Atral Communion cards?
1405.00000,5,2,0.0,5,Maly Druuuuuid
1406.00000,5,1,1.0,5,Every time I come back I see you with only an Innervate lol FeelsBadMan HSDogdog
1407.00000,4,1,9.0,5,TO EleGiggle BEAT EleGiggle R9K EleGiggleEmmeazing : Marooder: JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle T
1407.33333,4,1,2.0,5,EleGiggle R9K EleGiggle
1407.66667,8,2,0.0,5,One Turn JUST KIDDING
1409.00000,7,1,1.0,5,INB4 SUB ONLY LUL
1409.33333,7,1,4.0,5,12454 I put numbers infront of my spam EleGiggle My message is clear EleGiggle Your R9K has no power here EleGiggle
1409.66667,7,1,0.0,5,OT? JK
1410.00000,2,1,-4.0,1,@hsdogdog when you will play majordomo purify priest ? BibleThump BibleThump BibleThump BibleThump BibleThump
1411.00000,4,1,12.0,5,Emmeazing: Marooder: JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1412.00000,6,1,1.0,5,lol the mod joining in on the spam
1412.50000,6,2,0.0,5,12121 ▄▄▄▄▄▄▄▄▄ ░▄███████▀▀▀▀▀▀███████▄ ░▐████▀▒DIDDLY▒▒▒▒▀██████▄ ░███▀▒▒▒▒SPAMLY▒▒▒▒▒▀█████ ░▐██▒▒▒▒▒▒DOODLY▒▒▒▒▒▒████▌ ░▐█▌▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒████▌ ░░█▒▄▀▀▀▀▀▄▒▒▄▀▀▀▀▀▄▒▐███▌ ░░░▐░░░▄▄░░▌▐░░░▄▄░░▌▐███▌ ░▄▀▌░░░▀▀░░▌▐░░░▀▀░░▌▒▀▒█▌ ░▌▒▀▄░░░░▄▀▒▒▀▄░░░▄▀▒▒▄▀▒▌ ░▀▄▐▒▀▀▀▀▒▒▒▒▒▒▀▀▀▒▒▒▒▒▒█ ░░░▀▌▒▄██▄▄▄▄████▄▒▒▒▒█▀ ░░░░▄██████████████▒▒▐▌ ░░░▀███▀▀████▀█████▀▒▌ ░░░░░▌▒▒▒▄▒▒▒▄▒▒▒▒▒▒▐ ░░░░░▌▒▒▒▒▀▀▀▒▒▒▒▒▒▒▐
1413.00000,4,1,12.0,5,EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1413.50000,4,1,12.0,5,벨벨벨: EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1414.00000,4,1,12.0,5,벨벨벨 (hella1bella) : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1415.00000,4,1,12.0,5,Emmeazing : Marooder: JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1415.50000,6,2,0.0,5,44141 ▄▄▄▄▄▄▄▄▄ ░▄███████▀▀▀▀▀▀███████▄ ░▐████▀▒DIDDLY▒▒▒▒▀██████▄ ░███▀▒▒▒▒SPAMLY▒▒▒▒▒▀█████ ░▐██▒▒▒▒▒▒DOODLY▒▒▒▒▒▒████▌ ░▐█▌▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒████▌ ░░█▒▄▀▀▀▀▀▄▒▒▄▀▀▀▀▀▄▒▐███▌ ░░░▐░░░▄▄░░▌▐░░░▄▄░░▌▐███▌ ░▄▀▌░░░▀▀░░▌▐░░░▀▀░░▌▒▀▒█▌ ░▌▒▀▄░░░░▄▀▒▒▀▄░░░▄▀▒▒▄▀▒▌ ░▀▄▐▒▀▀▀▀▒▒▒▒▒▒▀▀▀▒▒▒▒▒▒█ ░░░▀▌▒▄██▄▄▄▄████▄▒▒▒▒█▀ ░░░░▄██████████████▒▒▐▌ ░░░▀███▀▀████▀█████▀▒▌ ░░░░░▌▒▒▒▄▒▒▒▄▒▒▒▒▒▒▐ ░░░░░▌▒▒▒▒▀▀▀▒▒▒▒▒▒▒▐
1416.00000,4,1,27.0,5,WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle4:01 JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle3:02 Emmeazing: Marooder: JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle T
1416.33333,4,1,15.0,5,BEAT EleGiggle R9K EleGiggleEmmeazing : Marooder: JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle T04:02 suttlesDOTA: EleGiggle R9K EleGiggle04:02 TheSlothBear: One Turn JUST KIDDING04:02 Zwockl9001: INB4 SUB ONLY LUL04:02 ZoscoTV: 12454 I put numbers infront of my spam EleGiggle My message is clear EleGiggle Your R9K has no power here EleGiggle04:02 Sauronus: OT? JK04:02 dogshirtoff: @hsdog
1416.66667,4,1,12.0,5,1231 1 JitmanOfTheAbyss : voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1417.00000,4,1,9.0,5,Gyridian: TO EleGiggle BEAT EleGiggle R9K EleGiggleEmmeazing : Marooder: JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle T
1418.00000,6,2,0.0,5,66161 ▄▄▄▄▄▄▄▄▄ ░▄███████▀▀▀▀▀▀███████▄ ░▐████▀▒DIDDLY▒▒▒▒▀██████▄ ░███▀▒▒▒▒SPAMLY▒▒▒▒▒▀█████ ░▐██▒▒▒▒▒▒DOODLY▒▒▒▒▒▒████▌ ░▐█▌▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒▒████▌ ░░█▒▄▀▀▀▀▀▄▒▒▄▀▀▀▀▀▄▒▐███▌ ░░░▐░░░▄▄░░▌▐░░░▄▄░░▌▐███▌ ░▄▀▌░░░▀▀░░▌▐░░░▀▀░░▌▒▀▒█▌ ░▌▒▀▄░░░░▄▀▒▒▀▄░░░▄▀▒▒▄▀▒▌ ░▀▄▐▒▀▀▀▀▒▒▒▒▒▒▀▀▀▒▒▒▒▒▒█ ░░░▀▌▒▄██▄▄▄▄████▄▒▒▒▒█▀ ░░░░▄██████████████▒▒▐▌ ░░░▀███▀▀████▀█████▀▒▌ ░░░░░▌▒▒▒▄▒▒▒▄▒▒▒▒▒▒▐ ░░░░░▌▒▒▒▒▀▀▀▒▒▒▒▒▒▒▐
1419.00000,4,1,12.0,5,Callumlawrenson: EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1419.50000,6,1,0.0,5,Windfury?
1420.00000,10,1,1.0,2,LUL
1421.00000,4,1,12.0,5,Nimeni1994 : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1422.00000,4,1,24.0,5,tar611: shoefight: EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle4:01 JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1422.33333,10,1,-1.0,2,WutFace
1422.66667,10,1,-1.0,2,WutFace
1423.00000,10,2,-1.0,2,NotLikeThis
1423.33333,3,1,1.0,5,@HSdogdog GG hope my deck was memey enough for you haha
1423.66667,4,1,12.0,5,Flashdodge: Emmeazing : Marooder: JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1424.00000,4,1,12.0,5,LordHatake: Emmeazing: Marooder: JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1424.33333,5,2,-1.0,5,cancer FeelsGoodMan
1424.66667,6,2,1.0,1,NOT AGAIN FailFish
1426.00000,10,1,-1.0,2,WutFace
1428.00000,4,1,9.0,5,Schnuggels21: Gyridian: TO EleGiggle BEAT EleGiggle R9K EleGiggleEmmeazing : Marooder: JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle
1430.00000,4,1,12.0,5,VictorYoda: 1231 1 JitmanOfTheAbyss : voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle
1430.33333,6,2,0.0,5,windfury
1430.66667,4,1,26.0,5,04:02 gawdforbid: WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle4:01 JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle3:02 Emmeazing: Marooder: JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle
1433.00000,2,2,-1.0,5,my chat experience BibleThump
1433.50000,8,2,0.0,5,oh for fuck's sake
1434.00000,4,1,9.0,5,4:02 FelipeKunst: tar611: shoefight: EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO
1435.00000,4,1,12.0,5,Callumlawrenson : Callumlawrenson: EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle.
1435.33333,3,1,0.0,5,TaxiBro NaM YetiZ FishMoley DAMN TaxiBro NaM YetiZ FishMoley IT TaxiBro NaM YetiZ FishMoley FEELS TaxiBro NaM YetiZ FishMoley GOOD TaxiBro NaM YetiZ FishMoley TO TaxiBro NaM YetiZ FishMoley SPAM TaxiBro NaM YetiZ FishMoley ALL TaxiBro NaM YetiZ FishMoley THESE TaxiBro NaM YetiZ FishMoley BEAUTIFUL TaxiBro NaM YetiZ FishMoley LARGE TaxiBro NaM YetiZ FishMoley BETTER TaxiBro NaM YetiZ FishMoley TWITCH TaxiBro NaM YetiZ FishMoley TV TaxiBro NaM YetiZ FishMoley EMOTES TaxiBro NaM YetiZ
1435.66667,6,2,0.0,5,DOOMHAMMER
1437.00000,6,2,0.0,5,FeelsGoodMan OLD CHAT FeelsGoodMan
1439.00000,2,1,2.0,5,R EleGiggle K fuk u mods XD
1440.00000,10,1,-1.0,2,WutFace
1441.00000,6,2,0.0,5,PepePls
1441.50000,5,2,0.0,5,MODS savjzO
1442.00000,6,2,0.0,5,goddamn
1445.00000,5,2,0.0,5,SourPls
1448.00000,5,2,0.0,5,SourPls
1449.00000,10,1,1.0,2,LUL
1451.00000,6,2,0.0,5,PepePls
1452.00000,5,2,-1.0,5,Slow mode inc FeelsBadMan
1452.25000,8,1,1.0,5,net decking Kappa
1452.50000,4,2,0.0,5,shut up with your ascii you weebs
1452.75000,2,2,0.0,5,You mean netdeck
1453.00000,5,2,-1.0,5,DONT FORGET FROST NOVA
1455.00000,6,1,1.0,5,04:02 ProbablyNotAHippo: <message deleted>04:02 novellerfane: DOOMHAMMER04:02 theyseemeshroomin: FeelsGoodMan OLD CHAT FeelsGoodMan04:02 Cablead: R EleGiggle K fuk u mods XD04:02 dwowb: WutFace04:02 NegatorDOTO: PepePls04:02 Mikitzu: MODS savjzO04:02 ProbablyNotAHippo has been timed out.04:02 kisukoo: goddamn04:02 not_mi: SourPls04:02 ricoo08: SourPls04:02 Jubjoe: LULInteractions available
1456.00000,4,1,12.0,5,2 Gyridian: Callumlawrenson : Callumlawrenson: EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle.
1456.50000,8,1,1.0,5,PRO PLAYER NET DECK EleGiggle
1457.00000,2,1,-2.0,5,BibleThump mod do something about my chat experience BibleThump
1458.00000,6,2,1.0,5,dance Kreygasm
1458.50000,10,1,0.0,2,EleGiggle > DansGame
1459.00000,6,1,0.0,5,@hsdogdog can you make it Reno OTK?!
1459.50000,6,2,0.0,5,Message Dongered
1460.00000,10,1,-1.0,2,WutFace
1461.00000,10,2,0.0,2,copyThis pastaThat
1463.00000,4,1,24.0,5,windfury3:02 Kirbynatorz: 04:02 gawdforbid: WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle4:01 JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle3:02 Emmeazing: Marooder: JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle W
1465.00000,2,1,1.0,5,GIve me 1 second to google the list LUL
1465.33333,6,1,1.0,5,leeroy PogChamp
1465.66667,6,2,0.0,1,WINDFURY
1466.00000,9,2,0.0,5,going to need to bring majordomo executus for the otk
1466.25000,5,2,0.0,5,(ditto) (ditto)
1466.50000,6,1,3.0,5,LEEEEEEROYY JENKINS Kreygasm Kreygasm Kreygasm
1466.75000,6,2,0.0,5,windfuryyyyy
1467.00000,2,1,-2.0,5,2 Chuanthecuteguy: BibleThump mod do something about my chat experience BibleThump
1468.00000,5,2,-1.0,5,Mods BibleThump
1468.50000,3,1,-1.0,5,Large red txt WutFace
1472.00000,6,1,0.0,5,"@Hsdogdog, Windfury?"
1473.00000,6,2,0.0,5,WINDFURY
1474.00000,10,1,-1.0,2,WutFace
1474.50000,6,1,0.0,5,windfury?
1475.00000,6,2,0.0,5,windfury
1476.00000,5,2,0.0,5,maly
1476.50000,4,1,15.0,5,saadl: @hsdogdog can you make it Reno OTK?!04:02 ZoscoTV: Message Dongered04:02 favclassisspy: WutFace04:02 MarginalCrogeny: copyThis pastaThat04:03 gawdforbid: windfury3:02 Kirbynatorz: 04:02 gawdforbid: WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleGiggle TO EleGiggle BEAT EleGiggle R9K EleGiggle4:01 JitmanOfTheAbyss: voidpigeon: shoefight : EleGiggle COPY EleGiggle THE EleGiggle NAME EleGiggle WHEN EleGiggle YOU EleGiggle COPY EleGiggle THE EleGiggle PASTA EleG
1477.00000,10,2,-1.0,2,BibleThump
1479.00000,6,2,1.0,5,top 420 CiGrip
1480.00000,10,2,4.0,2,GivePLZ GivePLZ TakeNRG TakeNRG
1481.00000,2,1,-2.0,5,Mikecheal: 2 Chuanthecuteguy: BibleThump mod do something about my chat experience BibleThump
1482.00000,5,2,-1.0,5,FIREBALLS AND FROST NOVA
1483.00000,9,2,-1.0,5,YOUR MEMES ENDS HERE BabyRage
1487.00000,6,1,0.0,5,no windfury?
1490.00000,8,1,0.0,5,replacement for hex?
1491.00000,8,2,0.0,5,winfury
1493.00000,4,2,0.0,5,벨벨벨: shut up with your ascii you weebs
1493.33333,5,1,1.0,5,gnomish LUL
1493.66667,6,1,1.0,5,windfury LUL
